Facility_INSPIRE_ID;reportingYear;pollutantCode;pollutantName;medium;totalPollutantQuantityKg;AccidentalPollutantQuantityKG;methodCode;methodName;facilityId
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001120.ProductionFacility;2019;ZNANDCOMPOUNDS;Zinc and compounds (as Zn);WATER;232.0;0.0;M;Measured: analytical method used;0000001120
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001130.ProductionFacility;2018;TOTALNITROGEN;Total nitrogen;WATER;90900.0;0.0;C;Calculated: calculation method used;0000001130
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001130.ProductionFacility;2018;TOTALPHOSPHORUS;Total phosphorus;WATER;44900.0;0.0;C;Calculated: calculation method used;0000001130
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001130.ProductionFacility;2018;TOC;Total organic carbon(as total C or COD/3);WATER;495000.0;0.0;C;Calculated: calculation method used;0000001130
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001130.ProductionFacility;2019;TOTALNITROGEN;Total nitrogen;WATER;102000.0;0.0;M;Measured: analytical method used;0000001130
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001130.ProductionFacility;2019;TOTALPHOSPHORUS;Total phosphorus;WATER;41200.0;0.0;M;Measured: analytical method used;0000001130
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001130.ProductionFacility;2019;TOC;Total organic carbon(as total C or COD/3);WATER;430000.0;0.0;M;Measured: analytical method used;0000001130
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2017;FLUORINEANDINORGANICCOMPOUNDS;Fluorine and inorganic compounds (as HF);AIR;13200.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2017;SOX;Sulphur oxides;AIR;3000000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2017;NOX;Nitrogen oxides;AIR;1000000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2017;CHLORINEANDINORGANICCOMPOUNDS;Chlorine and inorganic compounds (as HCl);AIR;45700.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2017;PM10;Particulate matter;AIR;142000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2014;CO2;Carbon dioxide;AIR;366000000.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2014;FLUORINEANDINORGANICCOMPOUNDS;Fluorine and inorganic compounds (as HF);AIR;5010.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2014;SOX;Sulphur oxides;AIR;892000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2014;NOX;Nitrogen oxides;AIR;582000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2014;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;345000000.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2014;CHLORINEANDINORGANICCOMPOUNDS;Chlorine and inorganic compounds (as HCl);AIR;17000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2013;CO2;Carbon dioxide;AIR;204000000.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2013;SOX;Sulphur oxides;AIR;418000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2013;NOX;Nitrogen oxides;AIR;315000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2013;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;176000000.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2012;CO2;Carbon dioxide;AIR;251000000.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2012;SOX;Sulphur oxides;AIR;542000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2012;NOX;Nitrogen oxides;AIR;382000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2012;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;208000000.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2012;CHLORINEANDINORGANICCOMPOUNDS;Chlorine and inorganic compounds (as HCl);AIR;10600.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2011;CO2;Carbon dioxide;AIR;600000000.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2011;FLUORINEANDINORGANICCOMPOUNDS;Fluorine and inorganic compounds (as HF);AIR;7900.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2011;SOX;Sulphur oxides;AIR;1290000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2011;NOX;Nitrogen oxides;AIR;1090000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2011;N2O;Nitrous oxide;AIR;11200.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2011;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;494000000.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2011;CHLORINEANDINORGANICCOMPOUNDS;Chlorine and inorganic compounds (as HCl);AIR;25900.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2011;PM10;Particulate matter;AIR;132000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2010;CHLORINEANDINORGANICCOMPOUNDS;Chlorine and inorganic compounds (as HCl);AIR;37500.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2010;CO2;Carbon dioxide;AIR;794000000.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2010;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;742000000.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2010;FLUORINEANDINORGANICCOMPOUNDS;Fluorine and inorganic compounds (as HF);AIR;11300.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2010;N2O;Nitrous oxide;AIR;15600.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2010;NOX;Nitrogen oxides;AIR;1370000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2010;PM10;Particulate matter;AIR;205000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2010;SOX;Sulphur oxides;AIR;2020000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2009;CO2;Carbon dioxide;AIR;396000000.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2009;FLUORINEANDINORGANICCOMPOUNDS;Fluorine and inorganic compounds (as HF);AIR;5420.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2009;SOX;Sulphur oxides;AIR;1070000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2009;NOX;Nitrogen oxides;AIR;622000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2009;CO2EXCLBIOMASS;Carbon dioxide excluding biomass;AIR;372000000.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2009;CHLORINEANDINORGANICCOMPOUNDS;Chlorine and inorganic compounds (as HCl);AIR;18400.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2009;PM10;Particulate matter;AIR;112000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2008;FLUORINEANDINORGANICCOMPOUNDS;Fluorine and inorganic compounds (as HF);AIR;7020.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2008;SOX;Sulphur oxides;AIR;1140000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2008;NOX;Nitrogen oxides;AIR;956000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2008;CO2;Carbon dioxide;AIR;504000000.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2008;CHLORINEANDINORGANICCOMPOUNDS;Chlorine and inorganic compounds (as HCl);AIR;24300.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2008;PM10;Particulate matter;AIR;126000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2007;FLUORINEANDINORGANICCOMPOUNDS;Fluorine and inorganic compounds (as HF);AIR;14100.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2007;SOX;Sulphur oxides;AIR;2390000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2007;NOX;Nitrogen oxides;AIR;2390000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2007;N2O;Nitrous oxide;AIR;18800.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2007;PCDD+PCDF(DIOXINS+FURANS);PCDD + PCDF (dioxins + furans) (as Teq);AIR;0.0002;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2007;CO2;Carbon dioxide;AIR;989000000.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2007;CHLORINEANDINORGANICCOMPOUNDS;Chlorine and inorganic compounds (as HCl);AIR;48700.0;0.0;C;Calculated: calculation method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;2007;PM10;Particulate matter;AIR;187000.0;0.0;M;Measured: analytical method used;0000001131
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2018;NIANDCOMPOUNDS;Nickel and compounds (as Ni);WATER;60.9;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2018;CUANDCOMPOUNDS;Copper and compounds (as Cu);WATER;117.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2018;ASANDCOMPOUNDS;Arsenic and compounds (as As);WATER;18.3;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2018;CUANDCOMPOUNDS;Copper and compounds (as Cu);AIR;252.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2018;ZNANDCOMPOUNDS;Zinc and compounds (as Zn);AIR;263.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2018;ASANDCOMPOUNDS;Arsenic and compounds (as As);AIR;230.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2018;PBANDCOMPOUNDS;Lead and compounds (as Pb);AIR;234.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2018;HGANDCOMPOUNDS;Mercury and compounds (as Hg);AIR;78.3;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2018;SOX;Sulphur oxides;AIR;3190000.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2018;NOX;Nitrogen oxides;AIR;159000.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2019;NIANDCOMPOUNDS;Nickel and compounds (as Ni);WATER;63.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2019;CUANDCOMPOUNDS;Copper and compounds (as Cu);WATER;95.7;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2019;ASANDCOMPOUNDS;Arsenic and compounds (as As);WATER;11.3;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2019;CUANDCOMPOUNDS;Copper and compounds (as Cu);AIR;209.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2019;ZNANDCOMPOUNDS;Zinc and compounds (as Zn);AIR;244.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2019;ASANDCOMPOUNDS;Arsenic and compounds (as As);AIR;211.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2019;PBANDCOMPOUNDS;Lead and compounds (as Pb);AIR;207.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2019;SOX;Sulphur oxides;AIR;2300000.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2017;ASANDCOMPOUNDS;Arsenic and compounds (as As);AIR;246.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2017;CUANDCOMPOUNDS;Copper and compounds (as Cu);AIR;421.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2017;PBANDCOMPOUNDS;Lead and compounds (as Pb);AIR;362.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2017;SOX;Sulphur oxides;AIR;3030000.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2017;ZNANDCOMPOUNDS;Zinc and compounds (as Zn);AIR;213.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2017;NOX;Nitrogen oxides;AIR;134000.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2017;ASANDCOMPOUNDS;Arsenic and compounds (as As);WATER;77.7;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2017;CDANDCOMPOUNDS;Cadmium and compounds (as Cd);WATER;5.42;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2017;CUANDCOMPOUNDS;Copper and compounds (as Cu);WATER;343.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2017;FLUORIDES;Fluorides (as total F);WATER;3620.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2017;NIANDCOMPOUNDS;Nickel and compounds (as Ni);WATER;221.0;0.0;M;Measured: analytical method used;0000001152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;2017;ZNANDCOMPOUNDS;Zinc and compounds (as Zn);WATER;146.0;0.0;M;Measured: analytical method used;0000001152
