Facility_INSPIRE_ID;parentCompanyName;nameOfFeature;mainActivityCode;mainActivityName;pointGeometryLon;pointGeometryLat;streetName;buildingNumber;postalCode;city;countryCode;telephoneNo
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001467.ProductionFacility;Kuhmon Lämpö Oy;Kuhmon Lämpö Oy, Voimalaitos;1(c);Thermal power stations and other combustion installations;29.49082;64.13142;Hyryntie;40;88900;Kuhmo;FI;0295023500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001495.ProductionFacility;Mondi Powerflute Oy;Mondi Powerflute Oy, Puunjalostusteollisuus, Mondi Powerflute Oy;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);27.71085;62.94477;Selluntie;142;70101;Kuopio;FI;0295026500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001538.ProductionFacility;KUUSAMON JUUSTO OY;KUUSAMON JUUSTO OY, Kuusamon meijeri, Kuusamo;8(c);Treatment and processing of milk;29.16579;65.99847;Kitkantie;110;93600;Kuusamo;FI;0295038000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001560.ProductionFacility;UPM-Kymmene Oyj;UPM-Kymmene Oyj, Kymi;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;26.66421;60.91123;Selluntie;1;45700;Kuusankoski;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001562.ProductionFacility;Solvay Chemicals Finland Oy;Solvay Chemicals Finland Oy, Voikkaan vetyperoksiditehdas;4(b)(ii);Chemical installations for the production on an industrial scale of basic inorganic chemicals: Acids, such as chromic acid, hydrofluoric acid, phosphoric acid, nitric acid, hydrochloric acid, sulphuric acid, oleum, sulphurous acids;26.605;60.93232;Yrjönojantie;2;45911;Voikkaa;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001563.ProductionFacility;Kemira Chemicals Oy;Kemira Chemicals Oy, Kuusankosken tehtaat;4(b)(ii);Chemical installations for the production on an industrial scale of basic inorganic chemicals: Acids, such as chromic acid, hydrofluoric acid, phosphoric acid, nitric acid, hydrochloric acid, sulphuric acid, oleum, sulphurous acids;26.64887;60.90634;Patosillantie;1;45701;Kuusankoski;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001564.ProductionFacility;SCHAEFER KALK Finland Oy;SCHAEFER KALK Finland Oy, Kuusankosken PCC- tehdas;4(b)(iv);Chemical installations for the production on an industrial scale of basic inorganic chemicals: Salts, such as ammonium chloride, potassium chlorate, potassium carbonate, sodium carbonate, perborate, silver nitrate;26.66604;60.90694;Selluntie;1;45700;Kuusankoski;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001565.ProductionFacility;Leca Finland Oy;Leca Finland Oy, Kuusankoski;3(g);Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain;26.59763;60.88484;Helsingintie;235;45740;Kuusankoski;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001572.ProductionFacility;KOSKISEN OY;KOSKISEN OY, KÄRKÖLÄN LAITOKSET;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);25.26495;60.86224;Tehdastie;2;16600;Järvelä;FI;0295025000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001592.ProductionFacility;UPM-Kymmene Oyj;UPM-Kymmene Oyj, Kaukaan tehtaat;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;28.24899;61.06625;Kaukaantie;16;53200;Lappeenranta;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001596.ProductionFacility;Nordkalk Oy Ab;Nordkalk Oy Ab, Ihalaisen kaivos;3(b);Opencast mining and quarrying;28.17831;61.03664;Poikkitie;1;53500;Lappeenranta;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001600.ProductionFacility;Lappeenrannan Lämpövoima Oy;Lappeenrannan Lämpövoima Oy, Mertaniemen voimalaitos;1(c);Thermal power stations and other combustion installations;28.1712;61.08038;Mertaniemenkatu;9;53920;Lappeenranta;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001607.ProductionFacility;Nammo Vihtavuori Oy;Nammo Vihtavuori Oy, Nammo Vihtavuori Oy, Nammo Lapua Oy Vihtavuoren tehdas, Oy Forcit Ab Vihtavuoren tehdas;4(f);Installations for the production on an industrial scale of explosives and pyrotechnic products;25.87608;62.37175;Ruutitehtaantie;80;41330;Vihtavuori;FI;0295024500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001615.ProductionFacility;Outokumpu Oyj;Outokumpu Oyj, Kotalahden kaivos;3(a);Underground mining and related operations;27.62801;62.57716;Kaivostie;;71470;Oravikoski;FI;0295026500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001623.ProductionFacility;Pankakoski Mill Oy;Pankakoski Mill Oy, Pankakoski Mill Oy, kartonkitehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);30.14041;63.3251;Ruukintie;2;81750;Pankakoski;FI;0295026000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001638.ProductionFacility;Sappi Finland Operations Oy;Sappi Finland Operations Oy, Kirkniemen paperitehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);23.94457;60.19093;Pikkukyläntie;8;08800;Lohja;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001641.ProductionFacility;Lounais-Suomen Putki Oy;Lounais-Suomen Putki Oy, Pintakäsittelylaitos;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;23.13511;60.923;Putkitehtaantie;233;32270;Metsämaa;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001655.ProductionFacility;Evonik Silica Finland Oy;Evonik Silica Finland Oy, Taavetin tehdas;4(b)(v);Chemical installations for the production on an industrial scale of basic inorganic chemicals: Non-metals, metal oxides or other inorganic compounds such as calcium carbide, silicon, silicon carbide;27.56347;60.91178;Myllytie;11;54500;Taavetti;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001707.ProductionFacility;Chemigate Oy;Chemigate Oy, Mietoisten tehdas;4(a)(iv);Chemical installations for the production on an industrial scale of basic organic chemicals: Nitrogenous hydrocarbons such as amines, amides, nitrous compounds, nitro compounds or nitrate compounds, nitriles, cyanates, isocyanates;21.89729;60.62766;Kaskistentie;9;23120;Mietoinen;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001708.ProductionFacility;AURAJOKI OY;AURAJOKI OY, MIKKELIN TEHDAS;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;27.19131;61.69233;LENTOKENTÄNKATU;3;50100;Mikkeli;FI;0295024000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001724.ProductionFacility;Metsä Tissue Oyj;Metsä Tissue Oyj, Mäntän paperitehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);24.63295;62.02706;Tehtaankatu;16;35800;Mänttä;FI;0295036000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001726.ProductionFacility;Neste Oyj;Neste Oyj, Naantalin Jalostamo;1(a);Mineral oil and gas refineries;22.09755;60.44674;Jalostamontie;1;21100;Naantali;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001728.ProductionFacility;Turun Seudun Energiantuotanto Oy;Turun Seudun Energiantuotanto Oy, Naantalin voimalaitos;1(c);Thermal power stations and other combustion installations;22.05252;60.45833;Satamatie;16;21100;Naantali;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001731.ProductionFacility;Oy Kromatek Ab;Oy Kromatek Ab, Pintakäsittelylaitos;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;21.96526;61.38319;Heikkiläntie;4;29250;Nakkila;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001755.ProductionFacility;Oy Essity Finland Ab;Oy Essity Finland Ab, Nokian tehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);23.49091;61.47296;Kerhokatu;10;37100;Nokia;FI;0295036000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001758.ProductionFacility;PURSO OY;PURSO OY, Siuron tehtaat;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;23.33174;61.48293;Jokisjärventie;3;37200;Siuro;FI;0295036000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001763.ProductionFacility;Stena Recycling Oy;Stena Recycling Oy, Pusulan palveluyksikkö;MISSING;;23.94364;60.62652;SETERINKULMANTIE;44;03600;Karkkila;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001767.ProductionFacility;Ab Nä-Rö Oy;Ab Nä-Rö Oy, Rehuteollisuus;5(e);Installations for the disposal or recycling of animal carcasses and animal waste;21.22591;62.56754;Gamla landsvägen;89;64530;Norrnäs;FI;0295027500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001778.ProductionFacility;Dragon Mining Oy;Dragon Mining Oy, Oriveden kaivos;3(a);Underground mining and related operations;24.1574;61.6522;Kultatie;53;35300;Orivesi;FI;0295036000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001780.ProductionFacility;STORA ENSO OULU OY;STORA ENSO OULU OY, Oulun tehdas, Oulu;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);25.43152;65.00547;Paperitehtaantie;1;90100;Oulu;FI;0295038000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001781.ProductionFacility;Kemira Chemicals Oy;Kemira Chemicals Oy, Oulun vetyperoksiditehtaat;4(a)(ii);Chemical installations for the production on an industrial scale of basic organic chemicals: Oxygen-containing hydrocarbons such as alcohols, aldehydes, ketones, carboxylic acids, esters, acetates, ethers, peroxides, epoxy resins;25.51818;65.03248;Typpitie;1;90620;Oulu;FI;0295038000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001782.ProductionFacility;SYNTHOMER FINLAND OY;SYNTHOMER FINLAND OY, Lateksitehdas, Oulu;4(a)(ix);Chemical installations for the production on an industrial scale of basic organic chemicals: Synthetic rubbers;25.43412;64.99742;Nuottasaarentie;17;90400;Oulu;FI;0295038000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001784.ProductionFacility;OULUN ENERGIA, Toppilan voimalaitokset, Oulu;OULUN ENERGIA, Toppilan voimalaitokset, Oulu, Energiantuotanto;1(c);Thermal power stations and other combustion installations;25.43516;65.03762;TERVAHOVINTIE;10;90520;Oulu;FI;0295038000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001785.ProductionFacility;Nouryon Finland Oy;Nouryon Finland Oy, Nouryon Finland Oy Oulun tehdas;4(b)(iv);Chemical installations for the production on an industrial scale of basic inorganic chemicals: Salts, such as ammonium chloride, potassium chlorate, potassium carbonate, sodium carbonate, perborate, silver nitrate;25.43173;65.00189;Nuottasaarentie;17;90100;Oulu;FI;0295038000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001786.ProductionFacility;FERMION OY;FERMION OY, Oulun tehdas;4(e);Installations using a chemical or biological process for the production on an industrial scale of basic pharmaceutical products;25.67107;64.96473;Lääketehtaantie;2;90660;Oulu;FI;0295038000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001815.ProductionFacility;Lännen Painepuu Oy;Lännen Painepuu Oy, Parkanon toimipiste;6(c);Industrial plants for the preservation of wood and wood products with chemicals;23.07007;62.04176;Uudenasemantie;258;39700;Parkano;FI;0295036000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001830.ProductionFacility;HELSINGIN RAUTA OY KOSKENSAAREN TEHTAAT;HELSINGIN RAUTA OY KOSKENSAAREN TEHTAAT, Koskensaaren tehtaat;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;25.29734;62.27101;Naulatehtaantie;27;41920;Kintaus;FI;0295024500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001833.ProductionFacility;UPM KYMMENE OYJ;UPM KYMMENE OYJ, Pietarsaaren tehtaat;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;22.70534;63.70312;Luodontie;149;68600;Pietarsaari;FI;0295027500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001836.ProductionFacility;OSTP Finland Oy Ab;OSTP Finland Oy Ab, Pietarsaaren tehtaat;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;22.71809;63.69776;Nordanvägen;11;68600;Jakobstad;FI;0295027500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001845.ProductionFacility;Aurajoki Oy;Aurajoki Oy, Metalliteollisuus;2(c)(iii);Installations for the processing of ferrous metals, Application of protective fused metal coats;23.63561;61.45036;Teollisuustie;2;33960;Pirkkala;FI;0295036000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001848.ProductionFacility;ELEMENTIS MINERALS B.V. Branch Finland;ELEMENTIS MINERALS B.V. Branch Finland, Horsmanahon ja Pehmytkiven kaivos;3(b);Opencast mining and quarrying;29.24013;62.82937;Outokummuntie;58;83780;Horsmanaho;FI;0295026000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001850.ProductionFacility;Elementis Minerals B.V. Branch Finland;Elementis Minerals B.V. Branch Finland, LIPASVAARAN KAIVOS;3(b);Opencast mining and quarrying;29.28078;63.01733;Höyrykankaantie;12;83700;Polvijärvi;FI;0295026000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001854.ProductionFacility;Venator P&A Finland Oy;Venator P&A Finland Oy, Porin titaanidioksidipigmenttitehdas;4(b)(v);Chemical installations for the production on an industrial scale of basic inorganic chemicals: Non-metals, metal oxides or other inorganic compounds such as calcium carbide, silicon, silicon carbide;21.55255;61.57752;Titaanitie;;28840;Pori;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001855.ProductionFacility;Luvata Pori Oy;Luvata Pori Oy, Metalliteollisuus;2(e)(ii);Installation for the smelting, including the alloying, of non-ferrous metals, including recovered products (refining, foundry casting, etc.);21.8682;61.46226;Kuparitie;10;28330;Pori;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001856.ProductionFacility;PVO-Lämpövoima Oy;PVO-Lämpövoima Oy, Tahkoluodon voimalaitos;1(c);Thermal power stations and other combustion installations;21.40442;61.63225;Tahkoluodontie;2;28900;Pori;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001858.ProductionFacility;Fortum Waste Solutions Oy;Fortum Waste Solutions Oy, Mäntyluoto, keräysöljyn vastaanottolaitos;5(a);Installations for the recovery or disposal of hazardous waste;21.51338;61.59336;Kirrinsannantie;3;28880;Pori;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001860.ProductionFacility;Corenso United Oy Ltd;Corenso United Oy Ltd, Porin kartonkitehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);21.80733;61.49156;Kuninkaanlahdenkatu;14;28100;Pori;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001861.ProductionFacility;Pori Energia Oy;Pori Energia Oy, Aittaluodon voimalaitos;1(c);Thermal power stations and other combustion installations;21.81623;61.48722;Kuninkaanlahdenkatu;;28100;Pori;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001862.ProductionFacility;Fortum Power and Heat Oy;Fortum Power and Heat Oy, Meri-Porin voimalaitos;1(c);Thermal power stations and other combustion installations;21.40476;61.63243;Tahkoluoto;;28900;Pori;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001864.ProductionFacility;INEOS Composites Finland Oy;INEOS Composites Finland Oy, POLYESTERITUOTANTO;4(a)(viii);Chemical installations for the production on an industrial scale of basic organic chemicals: Basic plastic materials (polymers, synthetic fibres and cellulose-based fibres);25.4948;60.29786;Muovintie;35;06850;Kulloo;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001865.ProductionFacility;BOREALIS POLYMERS OY;BOREALIS POLYMERS OY, BORSTAR-KOETEHDAS;4(a)(viii);Chemical installations for the production on an industrial scale of basic organic chemicals: Basic plastic materials (polymers, synthetic fibres and cellulose-based fibres);25.49338;60.29678;SKÖLDVIKIN TEOLLISUUSALUE;;06100;Porvoo;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001866.ProductionFacility;Neste Oyj;Neste Oyj, Porvoon jalostamo;1(a);Mineral oil and gas refineries;25.52596;60.31311;Jalostamontie;36;06850;Porvoo;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001867.ProductionFacility;BEWISYMBRA RAW OY;BEWISYMBRA RAW OY, Polystyreenitehdas;4(a)(viii);Chemical installations for the production on an industrial scale of basic organic chemicals: Basic plastic materials (polymers, synthetic fibres and cellulose-based fibres);25.51411;60.29502;Rajatie -;18132;06850;Kulloo;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001883.ProductionFacility;Metsä Wood;Metsä Wood, Punkaharjun kerto- ja vaneritehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);29.38005;61.75835;;;;;FI;0295024000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001904.ProductionFacility;PYHÄSALMI MINE OY;PYHÄSALMI MINE OY, Pyhäsalmen kaivos, Pyhäjärvi;3(a);Underground mining and related operations;26.0438;63.66001;Mainarintie;2;86900;Pyhäkumpu;FI;0295038000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001913.ProductionFacility;SSAB Europe Oy (ent. RUUKKI METALS OY);SSAB Europe Oy (ent. RUUKKI METALS OY), Raahen terästehdas;2(b);Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;24.42882;64.65403;Rautaruukintie;155;92100;Raahe;FI;0295038000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001917.ProductionFacility;UPM Communication Papers Oy;UPM Communication Papers Oy, Rauman paperitehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);21.47957;61.11844;Tikkalantie;1;26100;Rauma;FI;0295022500
